infected,reward,economic_cost
124.39524232835416,-12.343859539846466,24.289344541960556
114.02587331871523,-12.858146215955971,25.379632982377103
222.17743627836046,-13.092285619886582,24.89318129488561
209.31360323218308,-13.164962092924085,25.16137017997508
178.9038583637267,-12.586219612033167,24.280357296435888
128.4653868032144,-12.05799464723659,23.64489894027024
153.9368503909803,-12.995585955024424,25.321713548343684
158.69246179494132,-13.25904365510925,25.631210233737452
295.2280923852595,-13.244512025488653,23.960788877214817
221.51583203323753,-11.548499051638982,21.690027541592567
140.10778818301435,-11.782560132901748,23.00026063746999
194.06138787722213,-13.250558785660822,25.40952919779301
200.5601867118702,-13.104713884047383,25.098458556310884
188.88626112003936,-12.785110519033552,24.514310620859714
221.57471066094237,-12.935456190863647,24.43892028540875
157.93048930477858,-12.429243242642162,24.170230468133603
220.14716198428275,-13.000561017394244,24.62445874369601
264.7779191354795,-13.62933040903397,25.368866868393027
172.1463480399013,-13.31546055594408,25.807907023146075
242.53246035735674,-13.09857815417514,24.516541695248613
116.13684491155703,-11.891791411739211,23.450598032398467
163.30300725740025,-11.825056308229422,22.871029545572746
148.98503563532384,-12.288769109958423,23.988288968099468
220.5861690103696,-13.785490996848306,26.097693216534996
226.55011834622903,-12.343302292026056,23.230063308844095
156.31915010270876,-12.31357052554566,23.99399867359096
196.68262193653882,-12.29879855324053,23.48297420141473
159.71842472895852,-12.34362578437013,23.930325246789444
127.51512859680929,-12.60259847078466,24.77737640792513
209.10085167887485,-12.212781166354057,23.1981399989629
120.21880431192686,-11.524908864879485,22.61055804721527
154.3253386060024,-11.313814829481936,22.021347811959945
201.69126699254815,-11.740687678210497,22.367817009605456
243.02535078937063,-12.414310034905867,23.219172763733017
187.37811370508268,-12.823900385199732,24.68063695876183
142.30562757238985,-12.0093722780519,23.4479873667301
137.42120477369284,-11.83281561276008,23.190829318164564
169.84210173349376,-11.460722400566308,22.131367662003203
145.96917505471615,-11.774240686870353,23.03179119786797
182.38888315418234,-12.620406076838531,24.331389635265317
155.74515947879152,-12.308406114657046,23.9640918767828
289.64750584862463,-12.703905683295782,22.814321431264585
150.6253423024271,-11.725377019235033,22.877187391706347
157.773560070489,-11.776943292314927,22.900557943379173
133.88996020545173,-11.338458067904128,22.209046614982366
166.7012300638561,-11.764142400460623,22.6534076705533
139.98699109001126,-11.658969256822939,22.67182763558668
118.5932570874658,-11.689718868668653,23.032668709787185
159.0954475204281,-11.933600621281471,23.166943441256215
243.61414468510273,-12.095603908549995,22.565530069970333
162.08555456840082,-11.749947611042101,22.793939975568083
120.45777043963571,-11.615674377255328,22.886826834146902
147.87437307819528,-11.50943255159353,22.38214126222499
201.05219038843654,-11.734152131878892,22.250451128875646
227.80607756240522,-11.912339899077278,22.41305678589526
142.3246183598833,-11.8209887900342,23.128500079312097
218.17429060209878,-12.411924965824813,23.464515079617616
240.7194385276678,-12.517807357041923,23.472566253359187
236.74558764921548,-12.425246124970153,23.368142951358266
148.4727667692086,-11.302951838672833,21.9922509464729
205.2426120652135,-11.557563352462182,21.913342154881576
100.28152399291082,-11.20978058901528,22.13570854810269
168.03665468399416,-11.135343779299992,21.350834931145023
232.52279685086145,-11.641939264010587,21.81937117485057
122.54305996805184,-11.155666126576707,21.95507453312018
219.54599507312224,-12.362870990427542,23.304349569949878
210.20117938255788,-12.362318596716822,23.39793703429159
192.03447523867152,-12.212058335624299,23.420569148986253
156.37922244430143,-12.260293268048564,23.843156825122716
154.94572119826486,-11.770102245264978,22.9554690880728
170.89331408568972,-11.417210906871444,21.988879935805645
183.31053636793226,-11.915390383154609,22.891488669261307
158.25809850778035,-12.293170982803654,23.83256085559962
223.2029639299692,-12.675856904105645,24.082914852974856
245.55127047819326,-12.130054555461703,22.751046030819335
167.90735462118266,-11.448840216320969,22.140980119501908
299.46277206180537,-11.527426879551829,20.394750293353336
204.42057984530408,-10.930199854133186,20.566302825791762
97.95288772234194,-11.443534370403961,22.64197003458831
113.87863702130028,-11.711300570467673,23.09471998004903
237.69204489286452,-11.44182732547848,21.38266584763031
153.64454982017088,-12.234926721461926,23.828259100640405
144.90415870503256,-12.441378454353453,24.294302748488544
219.34625936271357,-13.18543088938735,25.01787606668861
224.6229810441293,-12.123347794404136,22.876252701832563
159.55520820080406,-11.898822642744632,23.114695919976466
207.93529558546197,-12.874135202646729,24.6280977101531
103.33779434111148,-12.741492795209531,25.224569740078373
212.34113765240107,-13.710526675255736,26.093893912244987
152.09769058883276,-11.418369464236532,22.22861647173059
173.6195177386038,-12.197111878412947,23.51237025074101
267.90716368252254,-13.176403196881264,24.356554473452956
113.66808985999181,-12.202108482898037,24.038550791598553
133.12322482533563,-13.19686732642024,25.879771706196678
198.14662122481815,-12.965863477707298,24.876166597824977
164.2569355174567,-12.850984244826583,24.98250204346553
184.17748238994756,-12.217747569712722,23.479938621415023
165.690736550998,-12.040531884923727,23.255754037196514
137.42951031727657,-12.518967187228382,24.45339200506059
158.6576548156624,-11.242442582999383,21.766312035758144
167.54976096616235,-11.721033739368464,22.664413280723966
309.4143408730555,-13.357205987533732,24.171046831197227
150.25580279232832,-12.359953651285418,24.13883070260885
148.13744828079166,-11.808656088154343,23.0038772934443
